0 0
0 0
0 0
0 0
0 0
5 5
51 51
53 53
133 129
145 142
134 129
80 80
29 29
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
52 52
54 54
185 146
147 139
187 153
104 102
56 56
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
73 49
55 55
137 133
80 80
139 135
57 57
31 31
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
29 29
56 56
74 74
81 81
75 75
58 58
31 31
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
54 54
104 102
74 74
151 133
75 75
58 58
32 32
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
112 100
106 89
141 134
154 150
197 161
152 120
116 72
29 25
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
22 22
107 96
179 110
196 160
156 146
146 142
113 109
64 64
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
58 58
219 116
269 125
216 156
244 151
191 126
109 86
25 24
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
32 32
59 59
78 78
85 85
79 79
62 62
36 36
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
61 61
60 60
203 128
161 151
151 147
119 115
69 69
17 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
21 21
117 83
157 130
151 141
88 88
83 83
122 118
98 85
17 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
22 22
88 68
116 113
153 149
166 162
215 170
170 133
101 89
18 18
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
28 25
138 81
249 70
332 66
362 63
334 72
210 123
152 79
42 32
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
24 24
135 88
224 93
315 113
319 155
221 164
176 137
128 96
29 29
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
15 15
94 72
122 119
159 155
238 187
164 153
131 125
79 79
23 23
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
26 25
141 91
170 136
193 175
176 173
166 161
133 127
82 81
24 24
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
72 72
126 123
163 158
177 172
167 163
134 129
83 82
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
26 26
111 73
165 141
262 170
322 170
304 172
178 147
79 79
23 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 8
37 37
65 65
85 85
174 155
165 156
132 129
81 81
25 25
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
97 80
234 122
163 158
244 198
231 183
135 132
84 84
14 14
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
23 23
72 72
127 125
165 161
180 176
170 166
137 135
86 86
28 28
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
40 40
176 138
166 158
181 171
172 163
74 74
47 47
16 16
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
41 41
70 70
91 91
99 99
94 94
76 76
48 48
17 17
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 20
78 78
71 71
92 92
101 101
178 172
240 153
127 112
33 33
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
43 43
136 133
175 171
190 179
97 97
147 143
95 94
19 19
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
23 23
44 44
74 74
178 172
265 214
252 200
150 143
97 97
37 37
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
25 25
85 85
142 134
182 177
198 192
188 183
154 151
100 100
39 39
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
14 14
47 47
77 77
98 98
106 106
101 101
83 83
55 55
22 22
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
60 49
189 97
277 158
311 197
410 158
390 107
342 83
226 96
91 59
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
41 41
93 93
151 141
190 185
283 227
395 169
347 84
231 97
96 61
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
68 49
204 98
329 109
415 82
450 77
429 77
356 76
238 81
100 63
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
72 51
209 100
334 111
419 85
454 80
433 79
338 151
228 92
102 61
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
76 53
215 101
341 110
427 84
460 80
439 80
365 84
247 84
70 50
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
80 55
220 103
347 111
434 84
469 79
447 78
373 82
254 84
113 70
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
84 57
226 105
353 111
440 84
474 80
454 78
378 83
260 79
117 72
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
22 22
58 58
90 90
112 112
120 120
294 223
376 149
264 81
122 74
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 8
72 47
235 96
363 116
210 163
226 219
358 229
247 202
125 123
58 58
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
61 51
153 133
171 162
212 206
228 221
218 212
252 205
68 68
32 32
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
47 47
156 133
238 184
294 232
316 248
303 238
308 199
130 128
85 79
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
105 77
250 115
376 93
457 95
471 126
307 235
259 206
181 158
107 89
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
27 27
64 64
96 96
118 118
127 127
121 121
102 102
72 72
36 36
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
29 29
66 66
98 98
120 120
128 128
123 123
104 104
74 74
37 37
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
30 30
67 67
99 99
121 121
130 130
124 124
105 105
75 75
38 38
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
31 31
69 69
101 101
123 123
132 132
126 126
107 107
76 76
39 39
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 8
83 57
179 154
318 206
435 224
465 247
238 183
377 204
270 161
150 81
24 24
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
36 36
139 127
200 187
240 223
255 237
245 227
209 195
152 145
82 82
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
71 71
143 139
109 109
244 208
259 251
249 241
293 233
156 148
117 102
30 29
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
39 39
78 78
111 111
132 132
141 141
135 135
216 186
158 150
87 87
19 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
41 41
80 80
209 181
250 242
265 246
136 136
219 188
86 86
89 89
21 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
19 19
79 79
209 161
354 219
512 180
505 232
430 262
306 243
165 155
126 110
37 36
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
32 29
175 107
326 112
436 106
483 223
551 190
531 112
476 90
338 127
191 93
48 42
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
84 84
159 147
220 214
358 284
459 285
440 279
228 219
170 165
96 96
25 25
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
38 34
186 81
345 108
475 87
563 85
596 70
572 86
494 79
368 79
211 90
57 42
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 20
89 89
224 173
309 230
499 238
527 224
449 280
388 248
326 168
138 117
39 39
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
43 38
153 122
277 177
314 250
370 305
285 281
273 262
126 126
177 170
80 80
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
23 23
130 111
282 180
232 223
374 317
539 173
517 221
239 179
179 175
105 104
31 31
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
51 44
134 117
173 163
235 228
275 264
155 155
278 256
241 234
181 177
107 106
18 18
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
38 38
100 100
176 162
238 230
278 267
293 281
280 269
243 235
183 179
150 129
34 34
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
30 30
142 120
297 190
400 258
386 327
406 336
389 322
338 263
256 201
185 138
60 55
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
68 49
227 105
389 117
523 91
607 73
639 75
615 72
532 85
404 84
242 83
81 55
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
34 34
110 109
186 171
247 240
286 275
300 288
288 277
250 243
190 185
115 114
39 39
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
19 19
60 60
187 165
248 231
288 259
162 162
156 156
135 135
103 103
117 116
41 41
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
38 38
157 132
261 199
346 270
292 288
306 294
294 282
255 247
195 190
120 118
42 42
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
41 41
117 117
194 178
255 247
295 283
423 313
491 312
429 277
271 219
122 120
61 60
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
23 23
64 64
196 172
257 239
297 267
166 166
160 160
139 139
199 175
123 122
25 25
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
24 24
66 66
107 107
140 140
161 161
313 286
301 271
262 244
202 197
125 124
47 47
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
25 25
67 67
108 108
141 141
163 163
317 289
304 273
265 255
281 227
175 138
26 26
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
27 27
69 69
110 110
143 143
164 164
319 291
306 276
268 258
284 229
243 139
51 51
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
113 81
284 116
449 128
580 125
664 80
692 83
663 80
584 71
451 88
284 107
113 71
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
118 84
289 119
446 100
552 115
587 288
615 265
587 254
513 226
429 118
283 137
116 73
12 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
116 86
278 137
451 140
580 137
663 93
693 94
664 92
556 202
432 121
286 139
120 74
12 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
126 89
295 133
464 111
594 102
677 92
705 95
676 86
592 79
461 89
295 113
123 76
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
125 88
268 125
365 210
281 258
320 288
333 299
319 287
280 269
218 212
192 161
81 80
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 8
89 74
199 162
222 209
283 256
440 329
334 322
320 288
280 253
219 205
141 139
61 61
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
111 87
204 172
226 211
286 258
324 292
180 180
173 173
388 272
367 217
197 158
62 62
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
38 38
82 82
123 123
155 155
176 176
182 182
175 174
153 153
120 120
78 78
34 34
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
70 70
152 151
381 247
290 266
328 296
340 307
448 335
392 284
307 262
200 170
88 84
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
121 95
257 174
468 198
548 215
619 212
641 221
546 320
540 277
456 210
276 144
109 90
17 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
104 85
262 172
322 254
404 294
551 326
571 307
616 261
583 180
458 136
319 129
144 78
19 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
107 96
220 179
326 268
408 297
558 328
650 275
669 203
589 144
463 136
305 127
138 83
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
81 81
224 176
330 272
499 295
563 300
655 277
460 325
404 293
232 218
153 150
71 71
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
25 25
44 44
166 151
130 130
302 278
340 307
351 317
336 304
295 267
233 219
155 152
72 72
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
28 28
180 108
355 128
481 202
508 300
472 354
488 410
637 229
561 256
393 254
262 191
102 93
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
30 30
121 110
172 164
249 240
308 279
345 311
356 321
340 308
300 272
238 223
159 156
152 101
21 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
49 49
93 93
134 134
166 166
186 185
192 191
184 183
162 162
128 128
86 86
41 41
12 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
50 50
95 95
253 220
313 283
351 317
678 292
347 307
306 295
242 226
163 159
79 79
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
23 23
96 96
180 175
256 250
524 318
353 323
364 328
348 314
307 278
244 229
165 161
43 43
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
25 25
98 98
251 194
357 300
439 369
356 352
504 433
482 405
310 299
337 261
229 193
83 83
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
27 27
101 101
185 181
359 272
321 309
357 322
367 356
352 317
513 314
409 258
90 90
84 84
26 26
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
29 29
193 135
352 168
265 246
325 312
361 347
372 360
356 342
168 168
250 217
170 166
117 106
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
31 31
106 105
190 186
143 143
175 174
362 332
618 348
666 285
523 310
251 218
172 168
87 87
30 30
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
32 32
108 108
193 188
270 263
176 175
364 334
200 200
191 191
169 169
135 135
93 93
47 47
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
73 58
236 101
418 120
582 140
695 115
770 125
791 135
758 122
682 96
547 134
377 134
194 109
44 40
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
77 63
243 123
426 138
588 140
700 115
775 132
796 136
775 106
687 96
551 135
381 135
198 110
46 42
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
76 64
242 116
421 149
581 153
719 161
798 112
817 117
783 102
694 93
558 133
386 133
202 111
48 43
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
80 42
236 115
407 151
521 215
560 321
751 231
716 301
686 320
606 212
524 150
387 102
204 96
50 41
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
88 65
255 106
436 126
596 121
720 134
796 118
801 141
736 201
606 246
525 165
382 151
207 93
52 42
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
43 43
122 121
206 201
282 257
340 308
375 364
385 373
368 357
326 295
262 240
183 179
98 98
26 26
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
45 45
124 123
209 203
152 152
183 183
202 201
207 206
198 197
175 175
142 142
99 99
54 54
15 15
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
89 64
239 148
401 217
544 260
653 298
718 289
736 298
758 236
672 153
577 136
405 136
216 119
60 52
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
92 66
178 161
296 260
401 336
350 346
386 374
542 383
761 256
705 169
569 148
407 106
223 119
55 51
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
27 27
71 71
217 210
294 283
352 338
387 375
396 384
379 368
559 305
454 281
320 201
176 140
51 51
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
98 69
222 184
365 241
406 349
486 408
389 359
399 386
204 204
181 180
147 147
104 104
58 58
17 17
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
74 65
186 160
367 243
408 351
589 383
646 370
660 379
204 198
634 272
515 255
268 212
180 144
18 18
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
93 75
138 134
306 241
410 345
357 352
390 378
400 388
382 371
340 327
276 266
197 183
110 110
34 34
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
31 31
74 74
120 120
160 160
191 190
209 208
213 212
204 203
182 181
148 148
105 105
59 59
19 19
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
59 59
232 156
225 199
299 272
356 322
390 378
399 387
382 370
182 181
149 149
106 106
60 60
20 20
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
33 33
77 77
122 122
162 162
193 192
393 357
401 390
385 374
470 357
280 277
107 107
114 113
20 20
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
62 62
145 144
430 265
305 282
727 436
395 238
553 401
531 434
473 346
386 326
335 239
192 153
73 67
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
19 19
137 102
313 126
466 190
573 282
603 405
546 390
407 377
390 378
348 335
284 274
204 189
118 117
40 40
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
90 81
245 163
497 193
657 126
780 181
852 129
819 273
646 350
347 319
284 258
281 223
163 140
57 57
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 20
140 100
319 129
500 137
660 127
778 118
849 129
867 131
817 163
699 226
571 170
413 150
198 139
58 58
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
93 84
206 173
322 269
423 314
499 411
397 382
405 393
388 377
346 314
283 259
205 200
120 119
43 43
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
70 70
152 151
476 373
310 277
502 366
400 384
560 408
787 298
479 345
393 291
436 184
122 118
24 24
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
38 38
82 82
237 209
311 283
366 356
214 213
219 218
209 208
187 187
154 154
112 112
66 66
25 25
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
100 94
290 178
240 211
313 284
369 358
667 385
680 395
652 377
482 368
289 279
210 205
125 124
78 71
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
123 98
293 163
241 212
587 275
742 242
858 193
874 143
823 177
707 239
289 259
351 218
253 128
97 77
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 20
103 98
158 156
401 270
590 264
693 286
404 247
221 220
211 211
189 188
155 155
212 201
175 148
68 68
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
15 15
41 41
160 148
243 236
316 288
371 360
672 389
769 306
653 385
353 325
290 265
292 232
239 145
94 76
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
32 32
129 107
221 190
406 254
595 265
783 204
854 157
870 161
835 153
749 144
629 112
460 138
273 128
111 82
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 17
79 79
161 160
245 240
318 289
511 375
672 377
687 402
544 399
489 403
488 301
358 262
275 129
111 83
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
37 36
161 100
328 155
517 170
438 318
374 359
218 217
414 349
396 370
664 366
487 299
404 188
276 116
108 79
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
43 43
164 158
247 239
319 305
513 364
406 388
414 386
396 370
356 332
294 281
217 213
133 131
75 74
12 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
19 19
82 82
165 164
248 243
320 306
514 366
407 389
569 406
398 380
490 349
159 159
117 117
72 72
30 30
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
45 45
89 89
133 133
172 171
375 317
409 397
417 405
547 390
671 278
556 231
443 160
285 121
120 89
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
28 28
116 109
230 192
344 260
443 330
705 296
767 333
573 405
550 455
494 409
410 307
222 211
73 73
31 31
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
46 46
90 90
135 135
173 172
202 200
220 217
224 221
215 212
360 305
299 285
119 119
74 74
32 32
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
22 22
46 46
91 91
136 136
174 174
380 346
221 220
225 224
404 368
363 353
302 275
225 213
140 139
84 82
12 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
43 42
88 88
92 92
137 137
175 175
382 347
413 401
422 409
406 394
365 354
303 276
227 214
235 160
116 87
18 18
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
50 46
190 119
367 142
544 150
698 145
814 134
886 143
904 145
871 135
781 126
650 137
478 150
299 130
132 95
20 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
52 47
191 120
368 143
544 127
697 132
816 154
886 146
903 149
868 142
781 129
652 137
487 123
306 126
136 96
21 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
53 48
192 120
370 144
546 127
697 135
813 121
884 129
902 153
868 144
782 130
652 139
489 124
303 132
130 90
21 21
